Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
73,3.0,0.0,0.0,1745.0,13.0,103.0,6188.0,0.1,95.00700000000003,0.0,0.0,955.9873049259186,,,,,,,,,,,,,,,,,,,,,43.80221176442388,28.09967297811517,90.67663478119196,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,3.0,0.0,0.0,1784.0,14.0,39.0,6227.0,0.1,30.00800000000001,0.0,0.0,959.8599345684052,,,,,,,,,,,,,,,,,,,,,12.573202423156967,10.084089981477542,29.57676906686154,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,3.0,0.0,0.0,1848.0,15.0,64.0,6291.0,0.1,57.005999999999986,0.0,0.0,965.8701870441437,,,,,,,,,,,,,,,,,,,,,26.22342518797214,17.60642414342286,55.43852239423586,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,3.0,0.0,0.0,1902.0,16.0,54.0,6345.0,0.1,46.006999999999984,0.0,0.0,971.0623500347137,,,,,,,,,,,,,,,,,,,,,20.560094178136882,14.66075741624729,44.98668329428589,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,3.0,0.0,0.0,1965.0,17.0,63.0,6408.0,0.1,54.00799999999998,0.0,0.0,977.1931536197662,,,,,,,,,,,,,,,,,,,,,24.001679726116752,17.06490094701221,52.60104366353806,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,3.0,0.0,0.0,1996.0,18.0,31.0,6439.0,0.1,23.00700000000001,0.0,0.0,980.3705694675446,,,,,,,,,,,,,,,,,,,,,9.577611619648408,7.889897177142427,22.755582449106665,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3.0,0.0,0.0,2217.0,19.0,221.0,6660.0,0.1,213.00700000000003,0.0,0.0,999.9351546764374,,,,,,,,,,,,,,,,,,,,,97.08169917601572,57.442594015526936,191.93562379406512,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3.0,0.0,0.0,2380.0,20.0,163.0,6823.0,0.1,153.00900000000004,0.0,0.0,1014.65625,,,,,,,,,,,,,,,,,,,,,69.62630195812373,43.42181526256957,141.94365815347464,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4.0,0.0,0.0,128.0,1.0,128.0,6951.0,0.1,121.00600000000003,0.0,0.0,1225.962973833084,,,,,,,,,,,,,,,,,,,,,56.319950999957214,34.675954363840404,114.02498221144621,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,4.0,0.0,0.0,233.0,2.0,105.0,7056.0,0.1,94.01000000000005,0.0,0.0,1235.4142291545868,,,,,,,,,,,,,,,,,,,,,42.0984601664399,28.367705826512434,89.76911013368105,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4.0,0.0,0.0,272.0,3.0,39.0,7095.0,0.1,28.010000000000012,0.0,0.0,1239.1667249202728,,,,,,,,,,,,,,,,,,,,,11.033500168165927,9.582370538713036,27.63493572996574,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,4.0,0.0,0.0,317.0,4.0,45.0,7140.0,0.1,34.00999999999998,0.0,0.0,1243.7484979629517,,,,,,,,,,,,,,,,,,,,,13.82923540535748,11.423229237675875,33.45456007234353,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,4.0,0.0,0.0,438.0,5.0,121.0,7261.0,0.1,108.01200000000004,0.0,0.0,1254.5883612632751,,,,,,,,,,,,,,,,,,,,,51.070858446990655,31.371724715496583,102.03639688528783,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,4.0,0.0,0.0,493.0,6.0,55.0,7316.0,0.1,47.006999999999984,0.0,0.0,1259.7601454257965,,,,,,,,,,,,,,,,,,,,,21.03892437334131,14.945774856406299,45.941696610991606,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4.0,0.0,0.0,594.0,7.0,101.0,7417.0,0.1,83.01700000000008,0.0,0.0,1269.038081407547,,,,,,,,,,,,,,,,,,,,,34.39339268459514,26.234487137081587,79.7025928219069,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4.0,0.0,0.0,661.0,8.0,67.0,7484.0,0.1,48.01799999999996,0.0,0.0,1275.4283349514008,,,,,,,,,,,,,,,,,,,,,17.994794879159436,16.044807809179137,46.90611406511249,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4.0,0.0,0.0,911.0,9.0,250.0,7734.0,0.1,237.01200000000006,0.0,0.0,1297.349969625473,,,,,,,,,,,,,,,,,,,,,105.28933235022956,64.13192565253284,211.11167915908192,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4.0,0.0,0.0,978.0,10.0,67.0,7801.0,0.1,57.00899999999998,0.0,0.0,1303.611494064331,,,,,,,,,,,,,,,,,,,,,25.05210315279941,18.042140021074236,55.44133632006625,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4.0,0.0,0.0,1145.0,11.0,167.0,7968.0,0.1,159.00700000000003,0.0,0.0,1318.4232921600342,,,,,,,,,,,,,,,,,,,,,73.19496058960489,44.47433496313401,147.07744940289246,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,4.0,0.0,0.0,1259.0,12.0,114.0,8082.0,0.1,101.01200000000006,0.0,0.0,1328.7686731815338,,,,,,,,,,,,,,,,,,,,,44.56770629392495,30.556052741192197,96.1234322235074,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4.0,0.0,0.0,1312.0,13.0,53.0,8135.0,0.1,44.00799999999998,0.0,0.0,1334.0019228458405,,,,,,,,,,,,,,,,,,,,,19.23336511037992,14.207921313042965,43.07473805051284,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4.0,0.0,0.0,1369.0,14.0,57.0,8192.0,0.1,40.01599999999996,0.0,0.0,1339.3569905757904,,,,,,,,,,,,,,,,,,,,,14.901824863060261,13.5113738518925,39.245046831421575,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4.0,0.0,0.0,1430.0,15.0,61.0,8253.0,0.1,41.019000000000005,0.0,0.0,1345.1374089717865,,,,,,,,,,,,,,,,,,,,,17.667592434787416,11.647770418349419,40.021279398996576,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4.0,0.0,0.0,1543.0,16.0,113.0,8366.0,0.1,105.00700000000003,0.0,0.0,1355.2933897972107,,,,,,,,,,,,,,,,,,,,,48.471686518072346,30.736522688703616,99.72905781002011,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,4.0,0.0,0.0,1591.0,17.0,48.0,8414.0,0.1,39.00799999999998,0.0,0.0,1359.9403491020203,,,,,,,,,,,,,,,,,,,,,16.849768136123746,12.754480867076245,38.275724302346454,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4.0,0.0,0.0,1624.0,18.0,33.0,8447.0,0.1,25.00700000000001,0.0,0.0,1363.5347926616669,,,,,,,,,,,,,,,,,,,,,10.524225430140683,8.500768286470283,24.709094039790905,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4.0,0.0,0.0,1661.0,19.0,37.0,8484.0,0.1,28.00800000000001,0.0,0.0,1367.1784739494324,,,,,,,,,,,,,,,,,,,,,11.627863057796365,9.47899290955629,27.6330074487516,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4.0,0.0,0.0,1704.0,20.0,43.0,8527.0,0.1,34.00799999999998,0.0,0.0,1371.3200974464417,,,,,,,,,,,,,,,,,,,,,14.47043028115209,11.280649902245063,33.452643331931,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,5.0,0.0,0.0,126.0,1.0,126.0,8653.0,0.1,118.00700000000003,0.0,0.0,1535.9745433330536,,,,,,,,,,,,,,,,,,,,,54.49998499168508,34.119083803774636,111.36261575995188,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,5.0,0.0,0.0,218.0,2.0,92.0,8745.0,0.1,74.01700000000002,0.0,0.0,1544.579885482788,,,,,,,,,,,,,,,,,,,,,32.23955516554868,21.70200932531886,71.19327628406138,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,5.0,0.0,0.0,274.0,3.0,56.0,8801.0,0.1,48.006999999999984,0.0,0.0,1549.8686935901642,,,,,,,,,,,,,,,,,,,,,21.517673208807828,15.230210463616842,46.89575491438062,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,5.0,0.0,0.0,351.0,4.0,77.0,8878.0,0.1,66.01000000000005,0.0,0.0,1557.0460143089294,,,,,,,,,,,,,,,,,,,,,28.940100141065237,20.701783474226538,63.909367113998854,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,5.0,0.0,0.0,430.0,5.0,79.0,8957.0,0.1,54.023999999999944,0.0,0.0,1564.280502319336,,,,,,,,,,,,,,,,,,,,,22.815187285949698,15.008006385742293,52.32620027876723,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,5.0,0.0,0.0,460.0,6.0,30.0,8987.0,0.1,22.00700000000001,0.0,0.0,1567.32949924469,,,,,,,,,,,,,,,,,,,,,9.105771111414771,7.582150459317631,21.77735980891558,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,5.0,0.0,0.0,604.0,7.0,144.0,9131.0,0.1,135.00800000000004,0.0,0.0,1580.3789126873016,,,,,,,,,,,,,,,,,,,,,61.878523967025544,38.682594562876865,126.35006633134473,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,5.0,0.0,0.0,796.0,8.0,192.0,9323.0,0.1,183.00800000000004,0.0,0.0,1597.3464832305908,,,,,,,,,,,,,,,,,,,,,83.4777811436878,50.55941083808035,167.31472816200795,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,5.0,0.0,0.0,858.0,9.0,62.0,9385.0,0.1,53.00799999999998,0.0,0.0,1603.186191558838,,,,,,,,,,,,,,,,,,,,,23.52511903428195,16.78184789678963,51.65269635989796,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,5.0,0.0,0.0,1039.0,10.0,181.0,9566.0,0.1,165.01500000000007,0.0,0.0,1619.1641585826874,,,,,,,,,,,,,,,,,,,,,72.54312712178297,47.555566886989716,152.18891964132038,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,5.0,0.0,0.0,1196.0,11.0,157.0,9723.0,0.1,149.00700000000003,0.0,0.0,1633.130697965622,,,,,,,,,,,,,,,,,,,,,68.67986526467188,41.9908056497849,138.5011249021259,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,5.0,0.0,0.0,1268.0,12.0,72.0,9795.0,0.1,63.00799999999998,0.0,0.0,1640.0068981647491,,,,,,,,,,,,,,,,,,,,,28.28498264911064,19.58929287772835,61.09360737039745,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,5.0,0.0,0.0,1310.0,13.0,42.0,9837.0,0.1,34.006999999999984,0.0,0.0,1644.0811078548431,,,,,,,,,,,,,,,,,,,,,14.813961735023652,11.188369272628842,33.45168352249048,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,5.0,0.0,0.0,1433.0,14.0,123.0,9960.0,0.1,105.01700000000007,0.0,0.0,1655.2071678638458,,,,,,,,,,,,,,,,,,,,,45.204136642038875,31.756013555633206,99.65610374441437,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,5.0,0.0,0.0,1560.0,15.0,127.0,10087.0,0.1,118.00800000000004,0.0,0.0,1666.7436120510101,,,,,,,,,,,,,,,,,,,,,54.07179079717989,34.32414465763461,111.36349820166333,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,5.0,0.0,0.0,1638.0,16.0,78.0,10165.0,0.1,69.00800000000004,0.0,0.0,1673.971295595169,,,,,,,,,,,,,,,,,,,,,31.133055826567407,21.25117449066603,66.71298089433553,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,5.0,0.0,0.0,1672.0,17.0,34.0,10199.0,0.1,25.00800000000001,0.0,0.0,1677.6674995422363,,,,,,,,,,,,,,,,,,,,,10.215673062721867,8.561502710659374,24.710062530866665,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,5.0,0.0,0.0,1887.0,18.0,215.0,10414.0,0.1,203.01100000000005,0.0,0.0,1696.720003604889,,,,,,,,,,,,,,,,,,,,,90.99929350052956,56.00030067428058,183.8135952743398,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,5.0,0.0,0.0,1990.0,19.0,103.0,10517.0,0.1,81.0210000000001,0.0,0.0,1706.123069524765,,,,,,,,,,,,,,,,,,,,,32.172751792614385,25.985142534296667,77.86285441132898,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,5.0,0.0,0.0,2207.0,20.0,217.0,10734.0,0.1,210.00600000000003,0.0,0.0,1725.400520324707,,,,,,,,,,,,,,,,,,,,,96.21683637386555,56.49720213506567,189.50576853817924,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6.0,0.0,0.0,342.0,1.0,342.0,11076.0,0.1,321.0199999999995,0.0,0.0,1939.0227661132812,,,,,,,,,,,,,,,,,,,,,137.41438527372335,83.44907250409871,274.5731519671691,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,6.0,0.0,0.0,460.0,2.0,118.0,11194.0,0.1,104.01300000000006,0.0,0.0,1949.8284368515015,,,,,,,,,,,,,,,,,,,,,46.55631648809828,30.307585104453523,98.71668931634782,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,6.0,0.0,0.0,520.0,3.0,60.0,11254.0,0.1,49.00999999999998,0.0,0.0,1955.4942247867584,,,,,,,,,,,,,,,,,,,,,20.899377870440496,15.863011372841918,47.85169286180433,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,6.0,0.0,0.0,636.0,4.0,116.0,11370.0,0.1,109.00600000000003,0.0,0.0,1966.0352189540863,,,,,,,,,,,,,,,,,,,,,50.76458743251697,31.57248554691657,103.32385223845274,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,6.0,0.0,0.0,752.0,5.0,116.0,11486.0,0.1,109.00600000000003,0.0,0.0,1976.7118089199066,,,,,,,,,,,,,,,,,,,,,50.76458743251697,31.57248554691657,103.32385223845274,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,6.0,0.0,0.0,800.0,6.0,48.0,11534.0,0.1,39.00799999999998,0.0,0.0,1981.5588853359222,,,,,,,,,,,,,,,,,,,,,16.849768136123746,12.754480867076245,38.275724302346454,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,6.0,0.0,0.0,905.0,7.0,105.0,11639.0,0.1,95.00900000000004,0.0,0.0,1991.2912607192993,,,,,,,,,,,,,,,,,,,,,42.969774820064224,28.46750119753785,90.67843984514371,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,6.0,0.0,0.0,1206.0,8.0,301.0,11940.0,0.1,285.01499999999965,0.0,0.0,2018.0384080410004,,,,,,,,,,,,,,,,,,,,,124.88635353797572,74.29182777002214,247.91979926379784,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6.0,0.0,0.0,1504.0,9.0,298.0,12238.0,0.1,271.0259999999994,0.0,0.0,2044.4890611171722,,,,,,,,,,,,,,,,,,,,,114.07481844280115,74.50142161660133,237.5064795566793,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6.0,0.0,0.0,1682.0,10.0,178.0,12416.0,0.1,168.00900000000004,0.0,0.0,2060.463936328888,,,,,,,,,,,,,,,,,,,,,76.36796773139415,47.13229541302239,154.72479661223983,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6.0,0.0,0.0,1746.0,11.0,64.0,12480.0,0.1,56.006999999999984,0.0,0.0,2066.6862485408783,,,,,,,,,,,,,,,,,,,,,25.343408643664837,17.486313567270226,54.49395526337694,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,6.0,0.0,0.0,1879.0,12.0,133.0,12613.0,0.1,123.00900000000004,0.0,0.0,2078.7818734645844,,,,,,,,,,,,,,,,,,,,,55.95339228763467,35.813237270442826,115.79868038783994,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,6.0,0.0,0.0,2045.0,13.0,166.0,12779.0,0.1,148.01700000000008,0.0,0.0,2093.6226575374603,,,,,,,,,,,,,,,,,,,,,66.26381938450089,41.02620648604496,137.29165199450998,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,6.0,0.0,0.0,2298.0,14.0,253.0,13032.0,0.1,235.01700000000008,0.0,0.0,2116.0853650569916,,,,,,,,,,,,,,,,,,,,,103.10915313711997,63.377952737203245,209.3488726527418,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,6.0,0.0,0.0,2464.0,15.0,166.0,13198.0,0.1,134.031,0.0,0.0,2130.9880228042603,,,,,,,,,,,,,,,,,,,,,63.65092076215858,37.588345461673605,123.71224793710802,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,6.0,0.0,0.0,2612.0,16.0,148.0,13346.0,0.1,112.03500000000017,0.0,0.0,2144.57102394104,,,,,,,,,,,,,,,,,,,,,45.28808889888276,31.957407066522837,105.5433439875966,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,6.0,0.0,0.0,2722.0,17.0,110.0,13456.0,0.1,91.01800000000003,0.0,0.0,2154.657489299774,,,,,,,,,,,,,,,,,,,,,40.08069038548668,26.310571478192248,86.78260247995391,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,6.0,0.0,0.0,2773.0,18.0,51.0,13507.0,0.1,31.019000000000023,0.0,0.0,2159.549382209778,,,,,,,,,,,,,,,,,,,,,10.242475828035449,10.648878535430063,30.557718612276133,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,6.0,0.0,0.0,2866.0,19.0,93.0,13600.0,0.1,84.00800000000004,0.0,0.0,2168.132514476776,,,,,,,,,,,,,,,,,,,,,38.21972468551636,25.34166225151736,80.61471441836932,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,6.0,0.0,0.0,2900.0,20.0,34.0,13634.0,0.1,22.011000000000013,0.0,0.0,2171.768131017685,,,,,,,,,,,,,,,,,,,,,8.038267767164848,7.7029187424039405,21.781239593864534,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,7.0,0.0,0.0,435.0,1.0,435.0,14069.0,0.1,406.02799999999934,0.0,0.0,2445.286794900894,,,,,,,,,,,,,,,,,,,,,169.05407176503167,99.98513279423734,333.1554565398342,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,7.0,0.0,0.0,544.0,2.0,109.0,14178.0,0.1,99.00900000000004,0.0,0.0,2455.401149749756,,,,,,,,,,,,,,,,,,,,,44.83717839020781,29.532511795579264,94.31027379277914,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,7.0,0.0,0.0,602.0,3.0,58.0,14236.0,0.1,47.00999999999998,0.0,0.0,2460.977203607559,,,,,,,,,,,,,,,,,,,,,19.953571348201425,15.281805744007329,45.94453598924683,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,7.0,0.0,0.0,915.0,4.0,313.0,14549.0,0.1,305.00699999999983,0.0,0.0,2488.6740243434906,,,,,,,,,,,,,,,,,,,,,135.90568222726438,77.93208188038214,262.99424696254454,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,7.0,0.0,0.0,980.0,5.0,65.0,14614.0,0.1,56.00799999999998,0.0,0.0,2494.786203622818,,,,,,,,,,,,,,,,,,,,,24.954478710856733,17.629398441085804,54.49489417725464,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,7.0,0.0,0.0,1068.0,6.0,88.0,14702.0,0.1,77.01000000000005,0.0,0.0,2502.926203727722,,,,,,,,,,,,,,,,,,,,,34.12730311396461,23.75271447768298,74.15503323741271,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,7.0,0.0,0.0,1144.0,7.0,76.0,14778.0,0.1,64.01100000000005,0.0,0.0,2510.2335662841797,,,,,,,,,,,,,,,,,,,,,27.627711908373982,20.26063405216899,62.03530246459029,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,7.0,0.0,0.0,1232.0,8.0,88.0,14866.0,0.1,79.00800000000004,0.0,0.0,2518.346566438675,,,,,,,,,,,,,,,,,,,,,35.863260883546026,23.987756738452855,76.00396496821944,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,7.0,0.0,0.0,1385.0,9.0,153.0,15019.0,0.1,142.01000000000005,0.0,0.0,2532.1302738189697,,,,,,,,,,,,,,,,,,,,,64.22055816754762,40.861942455987,132.44902019172855,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,7.0,0.0,0.0,1640.0,10.0,255.0,15274.0,0.1,243.01100000000005,0.0,0.0,2554.7841432094574,,,,,,,,,,,,,,,,,,,,,108.27463948010003,65.27871345722066,215.83241593202285,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,7.0,0.0,0.0,1751.0,11.0,111.0,15385.0,0.1,72.03800000000018,0.0,0.0,2564.888158082962,,,,,,,,,,,,,,,,,,,,,23.780788729949588,23.765673394107043,69.53733758881563,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,7.0,0.0,0.0,1915.0,12.0,164.0,15549.0,0.1,157.00600000000003,0.0,0.0,2579.883680820465,,,,,,,,,,,,,,,,,,,,,72.73413671229702,43.74875558772655,145.36819259618312,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,7.0,0.0,0.0,2485.0,13.0,570.0,16119.0,0.1,525.0439999999992,0.0,0.0,2629.893795490265,,,,,,,,,,,,,,,,,,,,,217.05462329764555,114.1163683191785,402.1267160256771,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,7.0,0.0,0.0,2521.0,14.0,36.0,16155.0,0.1,26.00900000000001,0.0,0.0,2633.4957704544067,,,,,,,,,,,,,,,,,,,,,10.389664675830028,8.919251106259546,25.6863190233979,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,7.0,0.0,0.0,2639.0,15.0,118.0,16273.0,0.1,109.00800000000004,0.0,0.0,2644.2312321662903,,,,,,,,,,,,,,,,,,,,,49.90605055480186,31.98220871942873,103.32563397685315,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,7.0,0.0,0.0,3056.0,16.0,417.0,16690.0,0.1,397.0189999999999,0.0,0.0,2681.1655626296997,,,,,,,,,,,,,,,,,,,,,170.73399536270838,94.9890004831933,326.47554855531246,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,7.0,0.0,0.0,3423.0,17.0,367.0,17057.0,0.1,336.03,0.0,0.0,2713.5270280838013,,,,,,,,,,,,,,,,,,,,,151.5789410269136,81.48517440655316,280.96217202500077,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,7.0,0.0,0.0,3762.0,18.0,339.0,17396.0,0.1,330.0079999999998,0.0,0.0,2743.3862669467926,,,,,,,,,,,,,,,,,,,,,145.6325412875807,83.42682504588221,281.20068868018194,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,7.0,0.0,0.0,4027.0,19.0,265.0,17661.0,0.1,247.01700000000008,0.0,0.0,2766.9882888793945,,,,,,,,,,,,,,,,,,,,,112.19013818524495,64.29479732328686,217.72183933774647,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,7.0,0.0,0.0,4075.0,20.0,48.0,17709.0,0.1,36.010999999999974,0.0,0.0,2771.620757341385,,,,,,,,,,,,,,,,,,,,,14.460426343194122,12.086780045879935,35.38763942674074,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,8.0,0.0,0.0,87.0,1.0,87.0,17796.0,0.1,75.01100000000005,0.0,0.0,3120.995514392853,,,,,,,,,,,,,,,,,,,,,32.80517385509027,23.33795056452837,72.30148053419501,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,8.0,0.0,0.0,186.0,2.0,99.0,17895.0,0.1,91.00700000000003,0.0,0.0,3130.10174536705,,,,,,,,,,,,,,,,,,,,,41.92670263825121,27.0360786112435,87.03022986831992,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,8.0,0.0,0.0,233.0,3.0,47.0,17942.0,0.1,40.005999999999986,0.0,0.0,3134.8169963359833,,,,,,,,,,,,,,,,,,,,,18.061539369069543,12.811879888562894,39.23553949310044,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,8.0,0.0,0.0,763.0,4.0,530.0,18472.0,0.1,510.01899999999955,0.0,0.0,3180.921387910843,,,,,,,,,,,,,,,,,,,,,212.04172027647095,116.17834761707299,398.43335653318013,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
